certificación_de_nacimiento	1	El juez pidió el certificado de nacimiento del imputado	n	spa-30-06478452-n
certificado_negativo_de_nacimiento	1	La administración le solicitò el certificado negativo de nacimiento para averiguar sus datos	n	spa-30-80000977-n
certificado_literal_de_nacimiento	1	Estoy esperando a que el Registro me envie mi certificado literal de nacimiento	n	spa-30-80000978-n
certificado_ordinarios_de_nacimiento	1	El Registro Civil de Madrid me ha expedido mi certificado ordinarios de nacimiento	n	spa-30-80000979-n
certificado_internacional_de_nacimiento	1	Pedí a mi Registro Civil un certificado internacional de nacimiento, porque tiene valor también en Alemania	n	spa-30-80000980-n
certificado_bilingüe_de_nacimiento	1	El Registro Civil de Barcelona me ha expedido mi certificado bilingüe de nacimiento	n	spa-30-80000981-n
certificado_de_fe_de_vida_y_estado	1	Para poderme casar me han pedido mi certificado de fe de vida y estado	n	spa-30-80000982-n
certificado_de_matrimonio	1	El Registro Civil nos ha expedido nuestro certificado de matrimonio	n	spa-30-80000983-n
certificado_negativo_de_matrimonio	1	El Registro Civil les ha denegado el matrimonio por falta del certificado negativo de matrimonio	n	spa-30-80000984-n
certificado_literal_de_matrimonio	1	Nuestra hija nació en el extranjero y para inscribirla en el Registro español entregamos también nuestro certificado literal de matrimonio	n	spa-30-80000985-n
certificado_ordinarios_de_matrimonio	1	El Registro Civil de Madrid nos ha expedido nuestro certificado ordinario de matrimonio	n	spa-30-80000986-n
certificado_internacional_de_matrimonio	1	Solicitamos un certificado internacional de matrimonio para que tuviese valor también en Francia	n	spa-30-80000987-n
certificicado_bilingüe_de_matrimonio	1	El Registro Civil de Barcelona nos ha expedido nuestro certificado bilingüe de matrimonio	n	spa-30-80000988-n
certificado_de_defunción	1	El Registro Civil le entregó el certificado de defunción de su abuelo	n	spa-30-80000989-n
certificado_negativo_de_defunción	1	La Administración le pidió el certificado negativo de defunción de su abuelo	n	spa-30-80000990-n
certificado_ordinarios_de_defunción	1	El Registro Civil de Madrid nos ha expedido el certificado ordinario de defunción de la abuela	n	spa-30-80000991-n
certificado_internacional_de_defunción	1	Solicitamos un certificado internacional de defunción para que tuviese valor también en Italia	n	spa-30-80000992-n
certificado_bilingüe_de_defunción	1	El Registro Civil de Barcelona nos ha expedido el certificado bilingüe de defnución de la abuela	n	spa-30-80000993-n
pensión	5	El tribunal concede la pensión a una mujer separada	n	spa-30-13283314-n
alimentos	1	El juez ha declarado que los cónyuges no tienen que pagarse los alimentos	n	spa-30-13283620-n
alimentos	2	El padre contribuirá a los alimentos de su hijo en la cantidad de 200 euros mensuales	n	spa-30-13299071-n
costo	1	El costo al público de este coche es muy alto	n	spa-30-13275847-n
abono	1	He pedido al banco el abono de la cuota que me pertenece	n	spa-30-13278375-n
jubilación	2	Necesitamos una reforma del sistema de jubilación	n	spa-30-13384164-n
pensión_de_jubilación	1	La edad ordinaria para el acceso a la pensión de jubilación es de 65 años	n	spa-30-13384341-n
abastecimiento	1	La ciudad necesita un plan urgente de abastecimiento de agua	n	spa-30-01057200-n
subvención	2	El gobierno ha quitado la subvención de alquiler de vivienda para jóvenes	n	spa-30-01061203-n
beca	3	Me han concedido la beca para estudiar un máster	n	spa-30-13266892-n
subvención	4	El gobierno ha endurecido las condiciones para acceder al plan de subvención de empresa	n	spa-30-13267014-n
subvenció	1	El gobierno retira la subvención para la Universidad de la ONU	n	spa-30-13267263-n
estatuto_jurídico	1	El gobierno está discutiendo sobre el estatuto jurídico del embrión humano	n	spa-30-13952601-n
estado_civil	1	El periodico desveló el estado civil del actor	n	spa-30-13963757-n
matrimonio	1	Un matrimonio largo y feliz	n	spa-30-13963970-n
unión	1	Qué Dios bendiga esta unión	n	spa-30-13963970-n
cesión	1	El abuelo a firmado la cesión de la granja a sus nietos	n	spa-30-13254237-n
prerrogativa	1	El sufragio era una prerrogativa de los varones adultos	n	spa-30-05178715-n
servidumbre	2	Los vecinos piden una servidumbre de paso sobre nuestra finca	n	spa-30-05179180-n
servidumbre_pública	1	El Ministerio de Agricultura ha declarado las zonas de servidumbre pública	n	spa-30-05179027-n
servidumbre_de_paso	1	El ayuntamiento nos ha comunicado una servidumbre de paso sobre nuestro terreno para la instalación de la línea eléctrica	n	spa-30-05189819-n
derecho_al_silencio	1	Los declarantes han ejercido su derecho al silencio	n	spa-30-05179567-n
representación	15	Gracias a la representación, las leyes expresan la voluntad de todos	n	spa-30-05187711-n
derecho_de_acción	1	El perjudicado ha ejercido el derecho de acción contra la esaguradora	n	spa-30-05187857-n
preferencia_de_paso	1	La preferencia de paso se verificará siempre según la señalización que la regule	n	spa-30-05188095-n
derecho_de_voto	1	El accionista podrá ejercitar el derecho de voto mediante su asistencia personal	n	spa-30-05188367-n
adquisición_preferente	1	Los accionistas tienen un derecho de adquisición preferente por un plazo de un mes	n	spa-30-05178394-n
derecho_de_adquisición_preferente	1	Los accionistas tienen un derecho de adquisición preferente a razón de una acción nueva por cada antigua	n	spa-30-13241182-n
derecho_de_suscripción	2	El banco suprime el derecho de suscripción a sus acciones	n	spa-30-13241407-n
derechos_de_autor	2	La editorial ha comprado los derechos de autor de mi libro	n	spa-30-06473168-n
derecho_de_visita	1	Se ha portado tan mal que quieren denegarle el derecho de visita a su hijo	n	spa-30-05190586-n
usufructo	2	Tengo el usufructo sobre la masia de mis padres	n	spa-30-05190356-n
uso	6	Nos dieron el uso de su barco	n	spa-30-05190106-n
disfrute	2	Mi abuela tiene el derecho de disfrute de su piso	n	spa-30-05214374-n
derecho_de_deducción	1	El comprador puede ejercer su derecho de deducción	n	spa-30-05189396-n
derecho_de_entrada	1	El hombre reclamó su derecho de entrada al piso	n	spa-30-05189057-n
derecho_de_patentes	1	Esta invención está protegida por el derecho de patentes	n	spa-30-05188646-n
sufragio_universal	1	Son las primeras elecciones por sufragio universal que se celebran en el país	n	spa-30-05186626-n
titularidad	1	No tenía documentos que acreditaran su titularidad sobre la finca de su padre	n	spa-30-05181199-n
derecho_propio	1	Un compañero en su propio derecho	n	spa-30-05181513-n
derecho_de_prioridad	1	El gobierno ejerce el derecho de propiedad sobre este terreno para la construcción de la ferrovía	n	spa-30-05178571-n
cabotaje	2	El Congreso amplía el permiso para el cabotaje en el espacio aereo del país	n	spa-30-05175771-n
admisión	2	La admisión está consentida para un público mayor de catorce años	n	spa-30-05176188-n
certificación	1	Las empresas están interesadas en la certificación de productos respetuosos con el medio ambiente	n	spa-30-06471345-n
derecho_a_la_tutela_judicial_efectiva	1	El derecho a la tutela judicial efectiva es un auténtico derecho fundamental de carácter autónomo y con contenido propio	n	spa-30-01181475-n
resolución_judicial	1	Una nueva resolución judicial pionera en España en favor de ciudadanos morosos	n	spa-30-01184814-n
adopción	3	Una adopción por padres homosexuales	n	spa-30-01185292-n
ejecución_de_hipoteca	1	El juez ha resuelto en contra de la ejecución de hipoteca demandada por el banco	n	spa-30-00090076-n
recurso	8	El Tribunal Supremo ha rechazado el recurso presentado por el Ayuntamiento	n	spa-30-01197258-n
revisión_judicial	1	La revisión judicial abre las puertas para obtener justicia frente a cualquier comportamiento ilícito de la administración	n	spa-30-01197658-n
proceso	5	Tuvo un proceso equitativo y el jurado lo declaró culpable	n	spa-30-01195867-n
consejo_de_guerra	1	El consejo de guerra declaró la inocencia del general	n	spa-30-01196316-n
naturalización	1	La naturalización es un proceso largo	n	spa-30-01187620-n
litigio	1	Se ha abierto un litigio contra la empresa por cuestiones de patentes	n	spa-30-01186810-n
litigio_sobre_guarda_y_custodia	1	En el litigio sobre guarda y custodia el juez ha resuelto a favor del padre	n	spa-30-01187085-n
administración_judicial	1	El juez anuncia que pondrá la empresa bajo administración judicial	n	spa-30-01186578-n
insolvencia_definitiva	1	La juez afirma la insolvencia definitiva del banco central	n	spa-30-01186397-n
apelación	1	Su apelación fue rechazada por el tribunal superior	n	spa-30-01185611-n
juicio	8	La familia entabló un juicio contra el propietario	n	spa-30-01182654-n
juicio_civil	1	Hemos entablado un juicio civil por el accidente que tuvimos	n	spa-30-01183031-n
demanda_colectiva	1	Un juez admite una demanda colectiva contra 40 entidades por una cláusula hipotecaria	n	spa-30-01183166-n
contrademanda	2	El marido ha hecho una contrademanda a su esposa	n	spa-30-01183373-n
demanda_penal	1	El Ministerio de Fomento presentará una demanda penal contra la compañía aerea	n	spa-30-01183497-n
causa	6	Los vecinos han empezado una causa contra la discoteca	n	spa-30-01181902-n
acción_civil	1	Una juez paraliza la acción civil de responsabilidad del banco	n	spa-30-01184230-n
contrademanda	1	La parte contratante no podrá alegar como contrademanda una compensación por los daños	n	spa-30-01184407-n
litispendencia	1	El abogado denegó la acepción de litispendencia	n	spa-30-01184720-n
causa	4	El juez archiva la causa por el desalojo de la plaza	n	spa-30-01198307-n
objeción	4	El juez refutó la objeción de nuestro abogado	n	spa-30-01025678-n
recusación	1	El supremo acepta la recusación pedida por el acusado	n	spa-30-01026020-n
intervención	4	El propósito de la intervención es evitar la duplicación innecesaria de los juicios	n	spa-30-01023242-n
vista	10	El fiscal retira una de las pruebas en el inicio de la vista	n	spa-30-01199697-n
notificación	3	El magistrado considera que existe base suficiente para enviar la notificación al imputado	n	spa-30-01187463-n
fallo	5	El fallo es de un año de prisión	n	spa-30-01187810-n
revocación	1	La revocación del fallo del Supremo por parte del Tribunal Constitucional	n	spa-30-01185981-n
dictamen	1	El dictamen del Tribunal señala que el canon no puede aplicarse a empresas 	n	spa-30-01191158-n
arbitraje	3	Presentaron su desacuerdo con el arbitraje 	n	spa-30-01190884-n
juicio_sumario	1	El imputado ha sido objeto de un juicio sumario	n	spa-30-01190561-n
sentencia_definitiva_sobre_el_fondo	1	El tribunal no puede admitir a trámite la acción si se ha dictado una sentencia definitiva sobre el fondo	n	spa-30-01190364-n
denegación	2	El letrado recurrió la denegación a este tribunal	n	spa-30-01190172-n
juicio_declarativo	1	El cambio de nombre se consigue mediante el juicio declarativo	n	spa-30-01189929-n
absolución	2	La fiscalía pide la absolución del imputado	n	spa-30-01193886-n
desahucio	2	El tribunal ha ordenado el desahucio del piso	n	spa-30-01194331-n
excepción	5	El abogado ha presentado la excepción al caso	n	spa-30-01197928-n
bienes	1	El testador ha hecho una lista de todos sus bienes en su testamento	n	spa-30-13329641-n
parte	3	Querría su parte en efectivo	n	spa-30-13285176-n
participación	3	Tienen participaciones en todo el mundo	n	spa-30-13286801-n
interés	7	 Un interés en el futuro de la empresa	n	spa-30-13286801-n
garantía_mobiliaria	1	La nueva ley extiende la garantía mobiliaria sobre el precio de la enajenación	n	spa-30-13287984-n
hipoteca	1	El banco nos ha concedido una hipoteca para pagar el piso	n	spa-30-13352138-n
valoración	2	La valoración del piso es muy alta	n	spa-30-05733583-n
valoración	6	Puso una alta valoración en la amistad	n	spa-30-05736149-n
sobreestimación	1	En la venta del piso se practica una sobreestimación	n	spa-30-05736468-n
subestimación	1	Para vender el coche se ha aplicado una subestimación	n	spa-30-05736593-n
escandallo	1	El perito nos hará un escandallo de la finca	n	spa-30-05736736-n
revaloración	1	El juez ha ordenado una revaloración de los daños	n	spa-30-05737025-n
firma	3	Para que el contrato sea válido necesita la firma de los contratantes	n	spa-30-06404582-n
aval	3	El cajero no cobrará el cheque sin aval	n	spa-30-06405198-n
endoso_en_blanco	1	El endoso en blanco es válido y equivale a un título al portador	n	spa-30-06405423-n
crimen	1	Un largo historial de crímenes	n	spa-30-00766234-n
crimen_mayor	1	El juez le imputó la pena de crimen mayor	n	spa-30-00768701-n
hurto	1	El hurto es elevado en el aeropuerto internacional Kennedy	n	spa-30-00780889-n
atraco	1	Ayer fui víctima de un atraco en mi banco	n	spa-30-00781685-n
delito_menor	1	El abogado argumenta que se trata de un caso de delito menor	n	spa-30-00770270-n
alteración_del_orden_público	1	Detuvieron a los gamberros por alteración del ordén público	n	spa-30-00771713-n
falso_testimonio	1	El juez cita a los testigos del imputado por falso testimonio	n	spa-30-00772381-n
sedición	1	Cuba acusa de sedición a cuatro presos	n	spa-30-00772813-n
secuestro	2	Termina con violencia el secuestro del avión	n	spa-30-00769944-n
fraude	1	Los clientes han denunciado el comerciante por fraude	n	spa-30-00769092-n
captura	2	El Tribunal de La Haya ordena la captura del dictador	n	spa-30-00775286-n
secuestro	3	El periodista denunció el secuestro de los turistas en el desierto	n	spa-30-00775702-n
soborno	2	Las escuchas policiales apuntan a un soborno entre los altos cargos del ayuntamiento	n	spa-30-00776262-n
asalto_a_mano_armada	1	El hombre será juzgado hoy por el asalto a mano armada a un banco	n	spa-30-00781912-n
saqueo	1	El saqueo del crucero americano	n	spa-30-00777439-n
extorsión	1	Un policía detenido por extorsión	n	spa-30-00784388-n
chantaje	1	Detenido por chantaje por fotos falsas del político	n	spa-30-00784598-n
allanamiento	1	Hay una querella por allanamiento del Ayuntamiento	n	spa-30-00785045-n
allanamiento_de_morada	1	El juez condena el acusado de allanamiento de morada de su expareja	n	spa-30-00785263-n
delito_informático	1	El delito informático evoluciona más rápido que su persecución	n	spa-30-00768483-n
phishing	1	El phishing afecta a millones de internautas	n	spa-30-80000888-n
ejecutora_testamentaria	1	La viuda del tenor es también ejecutora testamentaria	n	spa-30-10070377-n
albacea	1	El artista ha nombrado como albacea a su pareja	n	spa-30-10070219-n
fiduciario	1	Es ilegal que un fiduciario descalque el dinero para beneficio personal	n	spa-30-10086074-n
funcionario_de_prisiones	1	Mi padre trabaja como funcionario de prisiones	n	spa-30-10149867-n
beneficiario	3	Según el acuerdo, soy el único beneficiario del inmueble	n	spa-30-09815455-n
causante_del_daño	1	El imputado es el causante del daño por no respetar el código de circulación	n	spa-30-10716286-n
litigante	1	Demandante y demandado son ambos litigantes	n	spa-30-10266848-n
codemandado	1	El portavoz se presenta como codemandado en el recurso a la empresa	n	spa-30-09933411-n
apelante	1	La apelante ha reiterado el contenido de su recurso	n	spa-30-09800469-n
peticionario	2	El peticionario puede exigir la confidencialidad de sus datos	n	spa-30-10672192-n
interventor	1	Se presentó como interventor en el juicio	n	spa-30-10213034-n
contratista	2	El acuerdo se ha resuelto por incumplimiento del contratista	n	spa-30-09960891-n
cedente	1	En el contrato se afirma que el cedente no tendrá derechos sobre los bienes	n	spa-30-09815677-n
homicida	1	La policía detuvo el homicida	n	spa-30-10231087-n
asesino	1	Se ha dictado una orden de busca internacional contra el asesino del primer ministro	n	spa-30-10338707-n
sicario	1	Los sicarios fueron cazados como animales	n	spa-30-09813696-n
asesino_en_serie	1	Comienza el juicio contra el asesino en serie de Málaga	n	spa-30-10581464-n
destripador	1	Jack el Destripador probablemente era un loco	n	spa-30-10532252-n
parricida	1	El jurado popular declara culpable al parricida	n	spa-30-10401204-n
matricida	1	El matricida ha confesado cómo mató a su madre	n	spa-30-10302816-n
parricida	2	El protagonista de esta película policiaca es un parricida	n	spa-30-10407221-n
asesino_en_masa	1	A plena luz del día un asesino en masa mata a un gran número de personas	n	spa-30-10298343-n
infanticida	1	La acusación pública pide la cadena perpétua para un infanticida	n	spa-30-10204833-n
fratricida	1	El fratricida declaró el asesinato de su hermano	n	spa-30-10109342-n
sospechoso	1	Detenido un segundo sospechoso del crimen	n	spa-30-10681383-n
sospechoso_de_asesinato	1	La policía busca a un sospechoso de asesinato de siete personas	n	spa-30-10339251-n
sospechoso_de_violación	1	Capturan a un sospechoso de violación de cinco mujeres	n	spa-30-10507380-n
sospechoso_de_robo	1	El sospechoso de robo fue captado en cámara	n	spa-30-10534748-n
testigo	4	Un testigo cuestiona las medidas de seguridad en el desastre	n	spa-30-10786517-n
investigador	4	Son investigadores de la verdad	n	spa-30-10575787-n
signatario	1	España es un país signatario del Tratado de Schengen 	n	spa-30-10597234-n
cosignatario	1	El presidente es cosignatario de la declaración de guerra	n	spa-30-09613690-n
cosignatario	2	El cónsul es cosignatario y garantiza el acuerdo entre las instituciones	n	spa-30-09613853-n
endosante	1	El endosante deviene a su vez responsable ante el poseedor de lo transferido	n	spa-30-10057271-n
endosante_por_aval	1	Mi padre es el endosante por aval del pagaré	n	spa-30-09760735-n
testimonio	5	Necesitamos un testimonio para que el documento sea válido	n	spa-30-10786270-n
penitenciarista	1	El penitenciarista está analizando la condición del trabajo en la prisión	n	spa-30-10414239-n
beneficiario	4	Mi marido es el beneficiario del traspaso de este edificio	n	spa-30-10724570-n
heredero	1	Soy el único heredero de los abuelos	n	spa-30-10168584-n
heredera	1	La hija del cantante es su heredera	n	spa-30-10169147-n
unilateralista	1	El gobierno ha dejado el papel de unilateralista para favorecer el diálogo	n	spa-30-10738215-n
canonista	1	Para entender la cuestión necesitamos un canonista	n	spa-30-09891730-n
jurisconsulto	1	Los estudios del jurisconsulto son importantes para la interpretación de la ley	n	spa-30-10227985-n
liquidador_de_reclamaciones	1	Nos dirigimos a un liquidador de reclamaciones para que nos asesorara sobre el siniestro que tuvimos	n	spa-30-09769929-n
médico_forense	1	El juez exige un peritaje del médico forense sobre la muerte del imputado	n	spa-30-09965985-n
investigador_policial	1	La defensa avisa al juez de la falta de imparcialidad del investigador policial	n	spa-30-10009484-n
investigador_privado	1	Han asoldado un investigador privado para buscar al niño	n	spa-30-10476671-n
examinador	1	El examinador buscaba pistas	n	spa-30-10067968-n
escudriñador	1	Es un escudriñador atento a las dinámicas sociales	n	spa-30-10565302-n
defensor_del_pueblo	1	El defensor del pueblo reclama una moratoria hipotecaria	n	spa-30-10377394-n
jurado	3	Soy un jurado en el caso de agresión	n	spa-30-10228278-n
fullero	1	El imputado tiene antecedentes como fullero en los casinos	n	spa-30-09894909-n
informante	1	El informante facilitó la captura del fugitivo	n	spa-30-10786033-n
deponente	1	El deponente ha hecho una declaración	n	spa-30-10703905-n
representante_legal	1	El representante legal de la empresa acordará con los sindicatos	n	spa-30-10253296-n
narcotraficante	1	La policía ha arrestado un narcotraficante	n	spa-30-10495555-n
secuestrador	1	Detienen al secuestrador de la familia de Valencia	n	spa-30-10230801-n
expatriado	1	Los expatriados de América	n	spa-30-10071332-n
refugiado	1	Este político es un refugiado en España por culpa de sus ideas	n	spa-30-10516016-n
exiliado	1	El escritor es un exiliado cubano	n	spa-30-10017890-n
deportado	10	El inmigrante era un deportado iraní	n	spa-30-10071139-n
preso	1	Mi abuelo ha sido un preso de guerra	n	spa-30-10476086-n
rehén	1	Los terroristas ejecutan a un rehén 	n	spa-30-10187557-n
prisionero_político	1	Durante la dictadura fue un prisionero político	n	spa-30-10450038-n
prisionero_de_guerra	1	El dictador recibe el estatuto de prisionero de guerra	n	spa-30-10476331-n
legislador	1	El legislador ha promulgado la nueva reforma laboral	n	spa-30-10253995-n
estafador	1	Arrestado un estafador que se hacía pasar por policía	n	spa-30-10503247-n
violador	1	Capturado el violador del Eixample	n	spa-30-10507230-n
delincuente_habitual	1	Un delincuente habitual se confiesa autor del doble asesinato	n	spa-30-10511425-n
traficante_de_armas	1	Cae el traficante de armas más buscado de España	n	spa-30-10152440-n
pirata	1	Mi sobrino es un pirata informático	n	spa-30-10437262-n
carterista	1	En el metro hay muchos carteristas	n	spa-30-10431907-n
traidor	1	Lo tacharon de traidor a la patria	n	spa-30-10722965-n
colaboracionista	1	El sargento se reveló ser un colaboracionista	n	spa-30-09935793-n
transgresor	3	Lo tacharon de transgresor del Código de circulación	n	spa-30-10754449-n
pirómano	1	Detenido un pirómano por quemar diez coches	n	spa-30-09810707-n
fugitivo	2	Detenido un fugitivo buscado por homicidio	n	spa-30-10114897-n
licencia_matrimonial	1	Los trámites para obtener la licencia matrimonial han sido presentados ya en el registro	n	spa-30-06551339-n
descargo	2	Ha firmado el descargo de la deuda	n	spa-30-06552814-n
acuerdo_escrito	1	Las partes han firmado un acuerdo escrito	n	spa-30-06771653-n
depósito	13	Tienen mucho dinero en depósito	n	spa-30-13414554-n
obligaciones_del_estado	1	Hemos adquirido obligaciones del estado	n	spa-30-13394326-n
contrato_de_venta	1	Hemos estipulado un contrato de venta	n	spa-30-06545728-n
escritura_de_propiedad	1	Ha registrado la escritura de propiedad del piso	n	spa-30-06546261-n
instrumento_derivado	1	La empresa ha creado un instrumento derivado que se basa en oro	n	spa-30-06480506-n
opción_de_compraventa	1	Las partes han acordado una nueva opción de compraventa de las acciones	n	spa-30-13241600-n
contrato_de_futuros	1	El contrato de futuros sobre el bono marcó la pauta en una sesión bursatil muy agitada	n	spa-30-06480723-n
futuros_sobre_índices_bursatiles	1	El primer contrato de futuros sobre índices bursátiles comienza a negociarse el 24 de febrero de 1982	n	spa-30-06480991-n
opción_sin_garantía	1	La empresa nos está ofreciendo una opción sin garantía	n	spa-30-00080474-n
opción_de_compra	1	Tenemos una opción de compra sobre las acciones del banco	n	spa-30-00080743-n
opción_de_venta	1	Este índice bursatil tiene una opción de venta a dos años	n	spa-30-00080968-n
especulación_mixta	1	El banco ha optado por una especulación mixta de sus acciones	n	spa-30-00081174-n
incentivo	4	Tengo un incentivo por haber conseguido el aumento de la venta	n	spa-30-00081395-n
opción_de_compra_de_acciones	1	El banco está negociando una opción de compra de acciones que le convenga	n	spa-30-13242239-n
opción_de_compra	2	Las partes tienen que establecer una opción de compra del título	n	spa-30-13242410-n
opción_de_venta	2	Las partes tienen que establecer una opción de venta del título	n	spa-30-13242484-n
letra_de_cambio	1	El banco nos ha enviado la letra de cambio de nuestros bonos	n	spa-30-13377268-n
descubierto	1	El banco nos avisa de que tenemos un descubierto	n	spa-30-13377654-n
letra_a_plazo_de_vista	1	He decidido optar por una letra a plazo de vista	n	spa-30-13422905-n
cheque	1	Pagó todas sus facturas con cheque	n	spa-30-13381734-n
cheque_sin_fondos	1	La emisión de un cheque sin fondos es una forma de robo	n	spa-30-13382121-n
cheque_en_blanco	1	La deuda era tan grande que le firmó un cheque en blanco	n	spa-30-13383696-n
cheque_personal	1	La deuda era tan grande que le firmó un cheque en blanco	n	spa-30-13383289-n
cheque_certificado	1	La inmobiliaria acepta solo el cheque certificado	n	spa-30-13383090-n
cheque_de_pago	1	Todavia no me ha llegado el cheque de pago de la empresa	n	spa-30-13382975-n
talón_bancario	1	Tengo que pedir un talón bancario nuevo, porque he cambiado de cuenta	n	spa-30-13382614-n
pagaré_de_favor	1	Este banco me ha aceptado un cheque de favor	n	spa-30-13382471-n
cheque_en_descubierto	1	Puedes denunciar tu banco por emitir un cheque en descubierto	n	spa-30-13382306-n
pagaré	1	Este cliente está aplazando el pago a través de un pagaré	n	spa-30-13381602-n
giro_postal	1	Deberá realizar un giro postal por el importe del producto elegido	n	spa-30-13380820-n
cédula_de_dividendo	1	El banco ha repartido la cédula de dividendo entre los accionistas	n	spa-30-13380667-n
giro_bancario	1	Le notificamos que tenemos en nuestro haber un giro bancario de un millón de euros	n	spa-30-13380530-n
aceptación_comercial	1	En la entrega del producto es necesario firmar la aceptación comercial	n	spa-30-13378174-n
pasaporte	3	Tengo que renovar el pasaporte para irme de viaje a Japón	n	spa-30-06500937-n
manifiesto	1	El manifiesto del buque no coincide con la carga real	n	spa-30-06501918-n
bono	3	El banco nos querría vender un bono que estaba calificado como basura	n	spa-30-06526004-n
poder_notarial	1	El hijo ha obtenido de la madre un poder notarial que le otorga amplias facultades	n	spa-30-06530789-n
poder_accionario	1	Un poder para la transferencia de propiedad de un título del propietario a otra persona	n	spa-30-06530976-n
delegación_de_voto	1	Todos los accionista están de acuerdo con la delegación de voto	n	spa-30-06531141-n
letra_de_administración	1	La letra de administración me nombra como administrador de la finca	n	spa-30-06531481-n
permiso_de_trabajo	1	Para trabajar en EE. UU. necesitas un permiso de trabajo	n	spa-30-06531908-n
acta	1	Ya pueden consultar el acta del último comité	n	spa-30-06532095-n
nulidad	3	La nulidad del presente contrato se debe a que no a sido firmado por ambas partes	n	spa-30-06532763-n
decreto	1	Un amigo en Nuevo México dijo que el decreto no causó problemas por ahí	n	spa-30-06539770-n
acuerdo_judicial	1	Las partes han llegado a un acuerdo judicial	n	spa-30-06540284-n
toque_de_queda	1	Los manifestantes desafían el toque de queda	n	spa-30-06540527-n
orden_preliminar_de_divorcio	1	Mi marido mi ha expedido una orden preliminar de divorcio	n	spa-30-06540702-n
decreto_imperial	1	Toda actividad de usura en el país es ilegal por decreto imperial	n	spa-30-06541167-n
separación_jurídica	1	Hoy el juez nos dará la separación jurídica	n	spa-30-06541381-n
interdicción	1	Le han emitido una interdicción que le veta la entrada al país	n	spa-30-06542047-n
orden_de_prohibición	1	Han emitido una orden de prohibición de la prostitución 	n	spa-30-06542742-n
monárquico	2	La pompa monárquica	a	spa-30-01591895-a
papal	1	Necesita una dispensa papal para contraer matrimonio	a	spa-30-02879638-a
monárquico	1	La institución monárquica	a	spa-30-00718339-a
jurisprudencial	2	El estudio jurisprudencial de la resposabilidad legal del personal sanitario	a	spa-30-02753868-a
conminación	3	La conminación se obtiene a través de una orden judicial	n	spa-30-06542830-n
bula_papal	1	El Papa ha emitido una bula papal para convocar el Concilio	n	spa-30-06726761-n
ley	6	Se ha aprobado la ley que contiene el presupuesto general	n	spa-30-06564387-n
testamento	1	El abuelo no hizo testamento	n	spa-30-06544142-n
legado_de_bien_raíz	1	En mi legado de bien raíz te dejo el piso en la playa	n	spa-30-13416241-n
cheque_de_viajero	1	Necesito unos cheques de viajero para ir a Rusia	n	spa-30-13380309-n
declarativo	1	La Declaración Universal de los Derechos Humanos es el documento declarativo de la ONU	a	spa-30-00686890-a
ejecutivo	1	El poder ejecutivo	a	spa-30-03017922-a
permisivo	1	La legislación primaria directa es más bien permisiva que prescriptiva	a	spa-30-01762839-a
indulgente	4	Los padres indulgentes tienen el riesgo de perder a sus hijos	a	spa-30-01763159-a
facultativo	3	El pago de esta tasa es facultativo	a	spa-30-01763594-a
preventivo	1	La medicina preventiva	a	spa-30-01167269-a
profiláctico	1	Las vacunas son profilácticas	a	spa-30-01167269-a
preventivo	2	El gobierno ha empezado una guerra preventiva contra el terrorismo	a	spa-30-01763813-a
estatutario	1	Un tema estatutario	a	spa-30-02802848-a
estatutario	2	Las restricciones estatutarias	a	spa-30-01401532-a
presupuestario	1	Las consideraciones presupuestarias	a	spa-30-03022593-a
obligatorio	1	En la mayoría de las escuelas la educación física es obligatoria	a	spa-30-00848466-a
obligatorio	2	La asistencia es obligatoria	a	spa-30-00848074-a
obligatorio	3	Hizo todas las disculpas obligatorios	a	spa-30-01580968-a
estratégico	1	Las islas tienen una importancia estratégica	a	spa-30-02950711-a
estratégico	2	Un movimiento de ajedrez estratégico	a	spa-30-01279735-a
aprobatorio	1	Un gesto aprobatorio	a	spa-30-00996089-a
apelable	1	Las decisiones apelable en el Tribunal Superior	a	spa-30-00132849-a
interdicto_permanente	1	El tribunal expidió un interdicto permanente que anuló la disposición	n	spa-30-06543389-n
aplicable	1	Dio ejemplos aplicables para apoyar su argumento	a	spa-30-01975448-a
aplicable	2	Es una estratégia aplicable en cualquier contexto	a	spa-30-01834812-a
arbitrable	1	Una política de salarios arbitrables 	a	spa-30-00140233-a
certificable	1	Un hecho certificable	a	spa-30-00342488-a
clasificable	1	Un enzima clasificable	a	spa-30-01272718-a
reconocible	1	Un síntoma reconocible	a	spa-30-01272920-a
vendible	4	Un producto vendible	a	spa-30-02062133-a
comerciable	2	El superávit comerciable	a	spa-30-00877119-a
comprobable	1	Un hecho comprobable	a	spa-30-00738829-a
determinable	1	La velocidad determinable	a	spa-30-00738593-a
confinamiento	2	Fue recluido en confinamiento	n	spa-30-13998576-n
custodia	4	Está en la custodia de la policía	n	spa-30-13999663-n
detención	3	La detención del manifestante provocó muchas polémicas	n	spa-30-01146576-n
encarcelamiento	3	El encarcelamiento de los directores de los bancos fue la conclusión del escándalo financiero	n	spa-30-01146768-n
custodia	5	El sospechoso está bajo custodia	n	spa-30-01147347-n
ejercicio_económico	1	He cerrado el ejercicio económico de la tienda con pérdidas	n	spa-30-15203120-n
extorsión	2	La extorsión por parte de funcionarios deshonestos para el ejercicio de su deber de jurado	n	spa-30-01061726-n
