assignació	3	L'assignació d'atur	n	cat-30-13286254-n
trosset	1	l'únic que necessitava era un trosset de paper	n	cat-30-13761407-n
trosset	2	se li va ficar un trosset de pedra a l'ull	n	cat-30-09222051-n
trosset	3	l'únic que necessitava era un trosset de paper	n	cat-30-13771034-n
trucada	1	va sentir la trucada telefònica però no va voler contestar	n	cat-30-06272803-n
turisme	2	turisme rural	n	cat-30-00298161-n
ull	2	estaven a l'ull de l'huracà	n	cat-30-08523483-n
ullada	2	va sortir a fer una ullada	n	cat-30-00877127-n
unitat	3	la unitat monetària dels Estats Units és el dòlar	n	cat-30-13583724-n
unitat	9	unitats dels àcids nucleics	n	cat-30-09465459-n
univers	1	estudien l'evolució de l'univers	n	cat-30-09466280-n
urgència	3	la urgència de la seva necessitat	n	cat-30-05171800-n
urgència	4	la urgència de l'assistència mèdica	n	cat-30-14033054-n
ús	1	els esglaons estaven gastats per l'ús	n	cat-30-00947128-n
ús	2	va fer un bon ús del seus coneixements	n	cat-30-05149978-n
ús	5	s'ho va comprar per a ús diari	n	cat-30-00830257-n
usual	1	va arribar a l'hora usual	a	cat-30-00489108-a
utilitat	1	quina utilitat té preocupar-se?	n	cat-30-05159725-n
va	10	esforços vans per reparar les canonades	a	cat-30-01198019-a
va	11	esforços vans per reparar les canonades	a	cat-30-00835609-a
va	2	esforços vans per reparar les canonades	a	cat-30-02497141-a
va	3	esforços vans per reparar les canonades	a	cat-30-01866812-a
va	4	esforços vans per reparar les canonades	a	cat-30-01230616-a
va	5	esforços vans per reparar les canonades	a	cat-30-02497471-a
va	7	esforços vans per reparar les canonades	a	cat-30-00511526-a
va	8	esforços vans per reparar les canonades	a	cat-30-02503305-a
va	9	esforços vans per reparar les canonades	a	cat-30-01872619-a
vailet	1	feia que el vailet es rentés les dents cada nit	n	cat-30-10285313-n
valor	11	el valor del silenci és el doble del de la següent nota	n	cat-30-15134913-n
valor	1	el valor final de la suma és de 12.938	n	cat-30-05856388-n
valor	2	el valor d'aquesta novel·la es troba en els personatges	n	cat-30-05138488-n
valor	9	va tenir valor en enfrontar-se al seu cap	n	cat-30-04859816-n
judici	3	Van criticar el meu judici sobre els participants	n	cat-30-00874067-n
vanitat	4	refusava les vanitats del món	n	cat-30-05141040-n
variant	2	una roda esmeril és una variant de la moderna pedra esmoladora	n	cat-30-05840650-n
varietat	2	una varietat de molècula	n	cat-30-05844881-n
vegada	1	va trucar quatre vegades	n	cat-30-07309599-n
vehicle	2	una congregació és un vehicle d'identitat de grup	n	cat-30-06255081-n
veí	2	els veïns de la població es van posar d'acord per fer una manifestació	n	cat-30-09620078-n
veïna	1	la veïna del cinquè em va donar una mica de sal	n	cat-30-10352299-n
velocitat	1	viatjaven a una velocitat de 55 milles per hora	n	cat-30-15286249-n
vèncer	1	L'equip local va vèncer	v	cat-30-01100145-v
venda	1	tenien que completar la venda abans que els bancs tanquessin	n	cat-30-01114824-n
venjatiu	1	un home venjatiu buscarà oportunitats pel ressentiment	a	cat-30-00116940-a
verd	4	tomàquets verds fregits	a	cat-30-01493897-a
vergonya	2	un error va portar la vergonya a la seva família	n	cat-30-14440137-n
veritat	1	per fi va saber la veritat	n	cat-30-05819453-n
veritat	3	va dir la veritat	n	cat-30-06724066-n
veritat	5	en veritat	n	cat-30-04867440-n
versió	1	una versió experimental de l'obra	n	cat-30-05840650-n
versió	2	la seva versió de la baralla era diferent a la meva	n	cat-30-07173585-n
veu	1	vaig reconèixer la seva veu	n	cat-30-04981941-n
veu	4	va perdre la veu	n	cat-30-05202284-n
veu	5	volia sentir com ho cantaven bones veus	n	cat-30-10758713-n
víctima	1	víctima de guerra	n	cat-30-10752093-n
victòria	1	victòria pírrica	n	cat-30-07473441-n
vida	2	vida social	n	cat-30-13963192-n
vida	5	va escriure un llibre sobre la vida de Rosseau	n	cat-30-15140405-n
vida	7	era una obra molt pesada però els actors intentaven donar-li una mica de vida	n	cat-30-04632157-n
vida	9	la seva heroïcitat va salvar una vida	n	cat-30-10260706-n
violència	2	La violència de la tempesta	n	cat-30-05037813-n
visió	1	el meu punt de vista difereix del teu	n	cat-30-05945642-n
visió	2	considera què es deriva d'una visió positivista	n	cat-30-06208751-n
visió	3	hauríem de considerar aquest problema des del punt de vista dels russos	n	cat-30-06210363-n
visió	6	era una visió poc familiar a la televisió	n	cat-30-06888944-n
visió	7	va tenir una visió de la Verge Maria	n	cat-30-07288485-n
visió	8	va ser una visió poc habitual	n	cat-30-05939432-n
visita	3	va programar una visita al dentista	n	cat-30-08385280-n
visita	4	una visita de cap de semtmana als seus amics	n	cat-30-01055360-n
visita	5	el metge està passant visita	n	cat-30-00415098-n
visita	6	l'inspector va fer una visita a totes les estacions del districte	n	cat-30-01232842-n
vista	1	la característica més atractiva d'aquest parc són les boniques vistes	n	cat-30-05933246-n
vista	3	té molta vista per a caçar talents	n	cat-30-05614476-n
vista	6	la figura 2 mostra vistes fotogràfiques i esquemàtiques dels equipaments	n	cat-30-04144782-n
vivenda	2	va visitar les vivendes dels solters	n	cat-30-03679384-n
vivesa	2	absència de dissolució amb el blanc y per tant vivesa de color	n	cat-30-04975340-n
vol	2	el vol va ser una aventura molt excitant per ell	n	cat-30-00302394-n
vol	4	la faldilla tenia molt vol	n	cat-30-13862644-n
vol	5	vaig agafar el vol de la nit a Chicago	n	cat-30-00301192-n
volta	2	es va endur els gossos per anar a fer una volta	n	cat-30-00312266-n
volta	4	va fer una volta brusca per apartar-se d'ella	n	cat-30-00346532-n
volta	8	va introduir la clau al rellotge antic i li va donar vàries voltes	n	cat-30-00345641-n
volta	9	fer una volta per la ciutat	n	cat-30-00309011-n
volum	3	el volum de les exportacions	n	cat-30-05099389-n
voluntat	3	on hi ha una voluntat hi ha un camí	n	cat-30-05983654-n
vora	10	la catifa tenia una vora ampla i blava	n	cat-30-02875013-n
vora	1	van empènyer la canoa fins a la vora	n	cat-30-09213565-n
vora	6	va allisar les vores de la caixa	n	cat-30-03264136-n
vot	1	vot secret	n	cat-30-00182213-n
xafogós	2	un temps xafogós	a	cat-30-02549691-a
xarxa	1	una xarxa d'intrigues	n	cat-30-08434259-n
xifra	2	es va proposar una xifra de 17 dòlars	n	cat-30-13331634-n
zona	1	zona verda	n	cat-30-02735688-n
zona	2	li va sortir una taca a la zona lateral esquerra del coll	n	cat-30-05221895-n
zona	3	a la zona del Cantàbric plou molt	n	cat-30-08688247-n
família	1	es va traslladar la seva família a Virgínia	n	cat-30-08078020-n
casa	2	vaig esperar fins que la casa sencera dormia	n	cat-30-08078020-n
llar	4	era una bona llar cristiana	n	cat-30-08078020-n
família	1	el mestre li va preguntar quantes persones componíen la familia	n	cat-30-08078020-n
febre_del_fenc	1	La febre del fenc pot manifestar-se al llarg de tot l'any i de forma regular, sense relació amb l'estació climàtica.	n	cat-30-80000773-n
entitat	1	L'ontologia té com a objectiu descriure o posar les categories i relacions bàsiques entre les diferents entitats	n	cat-30-00001740-n
cèl·lula	1	Es poden classificar els organismes vivents segons el nombre de cèl·lules que posseeixin	n	cat-30-00006484-n
objecte_natural	1	El cos com a objecte natural és passible de modificacions naturals	n	cat-30-00019128-n
artefacte	1	La policia va descobrir a temps lartefacte explosiu	n	cat-30-00021939-n
acció_humana	1	La policia va obrir una investigació per esclarir si l'acció humana va contribuir a l'inici del foc 	n	cat-30-00030358-n
relació	6	La relació entre mare i filla era molt bona	n	cat-30-13780719-n
proporció	1	L'escala és la proporció entre les dimensions reals d'un objecte i la seva representació en un mapa	n	cat-30-13819207-n
tracte	3	Amb aquest client, el tracte és particularment bo	n	cat-30-13928668-n
adquisició	4	L'adquisició lenta d'una propietat legítima no és lo mateix que la conquista violenta d'una propietat que s'agafa	n	cat-30-00041899-n
connexió	1	A través del seus comentaris, es veia la connexió entre el llenguatge i la experiència dels subjectes	n	cat-30-13791389-n
cloenda	1	El concert de cloenda va ser el diumenge passat	n	cat-30-00209943-n
moviment	2	El moviment de les glaceres és molt lent però perpetu	n	cat-30-07309781-n
desplaçament	1	La policia va controlar el desplaçament de la multitud	n	cat-30-00279835-n
decreixement	1	En aquesta comarca, hi ha hagut un fort decreixement de la població	n	cat-30-00351638-n
augment	6	Li van donar un augment de sou	n	cat-30-00363260-n
coneixement	1	El meu fill té un bon coneixement de langlès 	n	cat-30-00023271-n
abstracció	3	L'abstracció té sempre en compte les característiques comunes dun concepte	n	cat-30-00002137-n
grup_social	1	El grup social de les dones immigrants	n	cat-30-07950920-n
assemblea	2	L'assemblea de cineastes	n	cat-30-08163792-n
magnitud_relativa	1	Aquest valor correspon a la magnitud relativa de les forces elèctrica i magnètica 	n	cat-30-13815152-n
comunicació	1	La comunicació animal es basa en codis i en el llenguatge no verbal	n	cat-30-06252138-n
esdeveniment	1	Es va produir un esdeveniment inesperable	n	cat-30-00029378-n
comunicació	2	Per una bona comunicació, és necessari saber escoltar	n	cat-30-00033020-n
tret_psicològic	1	El tret psicològic més destacable de l'Andreu és la perseverença	n	cat-30-00023100-n
missatge	1	El missatge del seu discurs era molt esperançador	n	cat-30-06598915-n
atribut	2	La mobilitat és un atribut de les xarxes sense fils 	n	cat-30-00024264-n
llar	5	una llar per la gent gran	n	cat-30-03528100-n
colla	5	L'Ana té una colla d'amics de diversos països	n	cat-30-08240169-n
engrandiment	2	Al llarg de levolució del homes, es va produir un engrandiment del cervell	n	cat-30-00363260-n
combinació	1	La combinació del blau i del groc és el verd	n	cat-30-00378985-n
divorci	1	Els tràmits de divorci són molt lents a Espanya	n	cat-30-01201271-n
ruptura	6	Va haver una ruptura de l'anilla d'aquesta cadena	n	cat-30-07331400-n
separació	1	Després de la seva separació, la seva relació va anar molt millor	n	cat-30-14414294-n
trencament	1	El trencament de les relacions diplomàtiques amb l'Estat francés ens va perjudicar molt	n	cat-30-00215314-n
separar	4	Separar el gra de la palla	n	cat-30-01254253-n
separació	3	 La separació de lEsglésia i de lEstat	n	cat-30-01201021-n
distància	4	Sha de deixar una certa distància entre els ous	n	cat-30-05089947-n
divisió	4	 Aquest alumne va ser acceptat en quarta divisió	n	cat-30-08220714-n
divisió	9	La professora va fer una divisió de la classe en quatre grups	n	cat-30-00385791-n
divisió	5	El seu equip de futbol favorit va passar a primera divisió	n	cat-30-08239808-n
divisió	8	 Aquesta divisió té un resultat superior a dos	n	cat-30-00870912-n
divisió	6	Hi ha una divisió de l'opinió davant la guerra	n	cat-30-07181842-n
extracció	5	Li van fer una extracció de queixal	n	cat-30-00391599-n
expulsió	3	La expulsió del pus	n	cat-30-13466586-n
liquidació	4	 La màfia va procedir a la liquidació duna parella de joiers	n	cat-30-00223720-n
eliminació	4	Per arribar a aquesta conclusió, va procedir per eliminació	n	cat-30-05782245-n
dinamisme	2	El seu oncle sempre ha tingut molt dinamisme	n	cat-30-04635482-n
joc_de_cartes	1	La mona és un joc de cartes en què hi poden jugar 3 o 4 persones	n	cat-30-00488225-n
dansa	1	Vam anar a lÒpera a veure dansa	n	cat-30-07020538-n
dansa	2	LAnna i en Joan van fer una petita dansa en ocasió del seu enllaç	n	cat-30-00428270-n
mostra	5	Es fixa la mostra per examinar-la amb un microscopi electrònic	n	cat-30-09428741-n
signe	2	 No té cap signe destar malalt	n	cat-30-06646243-n
esport	1	El esquí és el meu esport preferit	n	cat-30-00523513-n
esport	2	Es diu que un esport és professional quan els seus pratiquants viuen de la seva activitat esportiva.	n	cat-30-00433216-n
paradeta	1	Aquesta paradeta ven calçots 	n	cat-30-04299215-n
lloc	6	Ha pagat a algú altre per que hi anés en lloc meu	n	cat-30-00721431-n
classificació	3	Aquest programa rep una classificació molt baixa en lescala de valors de lempresa	n	cat-30-14429382-n
entrenament	2	En Joan rep un entrenament intensiu per als Jocs	n	cat-30-00270800-n
exercici	5	Fa exercici 3 dies cada setmana	n	cat-30-00624738-n
examen	1	El professor va procedir al examen minuciós dels treballs 	n	cat-30-00635850-n
inspecció	2	La policia va realitzar una inspecció abans de deixar-les entrar al país 	n	cat-30-00879271-n
atenció_mèdica	1	Laccidentat va rebre atenció mèdica de seguida	n	cat-30-00657604-n
assistència_sanitària	1	Aquesta assegurança proposa assistència sanitària a domicili per a la tercera edat 	n	cat-30-01060101-n
operació_matemàtica	1	La divisió és una operació matemàtica 	n	cat-30-00869583-n
revestiment	3	Un nou revestiment antigrafit evita l'aparició de floridures als edificis	n	cat-30-03315644-n
posició_militar	1	Ahir hi va haver un atac amb cotxe bomba contra una posició militar	n	cat-30-08622586-n
col·locació	2	A casa seva, la col·locació del mobiliari donava una sensació despai	n	cat-30-01051331-n
lloc	7	El cotxe està al seu lloc	n	cat-30-08622201-n
localització	2	Van procedir a la localització dels antics manuscrits	n	cat-30-00155487-n
postura	5	La postura política de l'Anna és molt liberal	n	cat-30-06196284-n
ardit	4	Si a l'amic deixes un ardit, perds l'ardit i perds l'amic	n	cat-30-00171618-n
engany	2	Els resultats de les eleccions van evidenciar l'engany de l'oposició	n	cat-30-00750730-n
fraudulència	2	Imitar i copiar no impliquen la fraudulència de plagiar.	n	cat-30-04875352-n
dissimulació	2	La hipocresia consta de dues operacions, a través de les quals es manifesta en les maneres simple i combinat: la simulació i la dissimulació	n	cat-30-00752431-n
frau	6	enmig d'una gran confusió per possible frau electoral.	n	cat-30-00754424-n
mentida	6	La mentida és la intenció de comunicar com a cert quelcom que es considera fals.	n	cat-30-06758225-n
estafada	1	 Lalcalde va fer una estafada de 3 milions deuros als contribuents	n	cat-30-00780148-n
venda	4	El comercial ha efectuat una bona venda per a la qual rebrà una prima 	n	cat-30-01115162-n
malifeta	1	Constituïa una malifeta d'especial gravetat entrar en una finca que estigués tancada	n	cat-30-00735936-n
furt	1	El furt és elevat a l'aeroport internacional Kennedy	n	cat-30-00780889-n
reflex	5	M'he quedat mirant el reflex tremolós de la lluna	n	cat-30-07411851-n
reflex	3	El carrer està il·luminat per el reflex de la lluna	n	cat-30-04747115-n
cop_d'ull	1	Només amb un cop dull, em vaig adonar de la seva bellesa	n	cat-30-00877625-n
ullada	5	Des de lavió, vam poder donar una ullada del llac	n	cat-30-05934396-n
educació	10	L'educació que vaig rebre a l'escola es va basar amb el mètode vell	n	cat-30-05660937-n
presentació	2	 Heu anat a la presentació de lúltim llibre del Solà?	n	cat-30-07006951-n
producció	4	La producció mundial de blat ha crescut del 20%	n	cat-30-03287178-n
fruit	2	Gaudir del fruit dels seus capitals	n	cat-30-04612722-n
batalla_campal	3	Els incidents van degenerar en una veritable batalla campal	n	cat-30-00554200-n
batalla_campal	1	La Policia avorta una perillosa batalla campal planejada por aficionats radicals	n	cat-30-01176431-n
estat_de_guerra	1	en societats primitives l'estat de guerra és habitual	n	cat-30-13981403-n
foc	2	La presidenta autoritza els militars a obrir foc contra els saquejadors	n	cat-30-00986938-n
foc	6	Aire, foc, aigua i terra que són l'arrel de totes les coses	n	cat-30-14842847-n
baralla	2	 Van trucar la Policia arran duna baralla entre dos veïns	n	cat-30-07184149-n
jurisprudència	1	La jurisprudència civil del Tribunal Superior de Justícia de Catalunya	n	cat-30-08441203-n
dret_administratiu	1	El dret administratiu forma part del dret públic	n	cat-30-08453108-n
llei_del_mercat_de_valors	1	La Comissió Nacional del Mercat de Valors va ser creada per la Llei 24/1988, del Mercat de Valors	n	cat-30-08456474-n
xaria	1	La xaria s'aplica a la majoria de països musulmans	n	cat-30-08455829-n
dret_militar	1	En dret militar la deserció és un delicte	n	cat-30-08455271-n
dret_mercantil	1	Una relació és subjecte al dret mercantil si és un acte de comerç	n	cat-30-08455037-n
llei_marcial	1	El primer ministre decretarà la llei marcial	n	cat-30-08454818-n
dret_internacional	1	El Tribunal de la Haia dictamina sobre qüestions de dret intenacional	n	cat-30-08454003-n
dret_marítim	1	La Convenció de l'ONU sobre el Dret del Mar del 1982	n	cat-30-08454191-n
dret_intern	1	El Tractat de la Unió Europea, ratificat per Espanya, forma part del Dret intern espanyol	n	cat-30-08453464-n
legislació_delegada	1	Les disposicions del Govern que contenen legislació delegada tenen el nom de decrets legislatius	n	cat-30-06535476-n
llei_de_prevenció_de_riscos_laborals	1	Els sindicats exigeixen el compliment de la Lei de Prevenció de Riscos Laborals	n	cat-30-06535652-n
dret_canònic	1	La propietat de les obres era una qüestió del dret canònic i no del dret civil	n	cat-30-08453299-n
dret_tributari	1	L'Agència Tributària és l'organ del dret tributari	n	cat-30-08456619-n
document_jurídic	1	El pressupost públic de la Generalitat és un document jurídic	n	cat-30-06479665-n
llei_sobre_drogues	1	Galícia inclou el tabac i alcohol en la llei sobre drogues	n	cat-30-06532910-n
llei_de_descans_dominical	1	Amb la Llei del descans dominical Espanya es va avançar en favor dels drets dels treballadors	n	cat-30-06538105-n
constitució	2	La flexibilitat de la jornada laboral dels funcionaris és un dret protegit per la Constitució	n	cat-30-06533648-n
llei_divina	1	La llei divina s'expressa en els manaments de Déu	n	cat-30-05871140-n
dictat	2	El dictat estètic	n	cat-30-05871245-n
principi_fonamental	1	L'autodeterminació és un principi fonamental dels drets humans	n	cat-30-05871362-n
rudiment	2	Va arribar a dominar només els rudiments de la geometria	n	cat-30-05872742-n
lògica	3	La lògica econòmica	n	cat-30-05871618-n
principi_del_plaer	1	El principi del plaer és un principi que regeix el funcionament mental	n	cat-30-05871792-n
principi_de_realitat	1	El principi de realitat de Freud	n	cat-30-05872098-n
insurreción	1	Van donar suport a la insurrecció antisoviètica a Hongria	n	cat-30-05872362-n
conservació	3	La llei de la conservació de l'energia	n	cat-30-06104073-n
conservació_de_la_càrrega	1	La llei de conservació de la càrrega elèctrica	n	cat-30-06104372-n
primera_llei_de_la_termodinàmica	1	En la primera llei de la termodinàmica s'enuncia el principi de conservació de l'energia en l'univers	n	cat-30-06104578-n
jurisprudència	2	La sentència estableix jurisprudència	n	cat-30-06161718-n
humanitats	1	Estudia a la facultat d'humanitats	n	cat-30-06153846-n
filosofia	2	La filosofia de la ciència	n	cat-30-06158346-n
dret_contractual	1	Els principis del dret contractual català	n	cat-30-06162042-n
dret_empresarial	1	Es va especialitzar en dret empresarial	n	cat-30-06162223-n
dret_matrimonial	1	El dret matrimonial espanyol	n	cat-30-06162377-n
agent_causal	1	L'agent causal de la reacció	n	cat-30-00007347-n
adult	1	És un adult amb molta experiència	n	cat-30-09605289-n
professional	1	És un professional dels motors	n	cat-30-10480253-n
advocat	1	És un advocat tributari	n	cat-30-10249950-n
advocat_defensor	2	L'advocat defensor de l'imputat	n	cat-30-09775663-n
procurador	2	El procurador va declarar davant el jutge	n	cat-30-10728361-n
advocat_d'ofici	1	L'imputat té dret a tenir un advocat d'ofici	n	cat-30-10490557-n
advocat_divorcista	1	Per al divorci van cridar a un advocat divorcista	n	cat-30-10020670-n
advocat_defensor	1	L'advocat defensor els va interrogar per refutar l'acusació	n	cat-30-10000158-n
procònsol	2	Publi Corneli fou nomenat procònsol a Hispània	n	cat-30-10478462-n
funcionari	2	El meu pare es funcionari a la Generalitat de Catalunya	n	cat-30-10372373-n
agent_de_llibertat_vigilada	1	Està sota la supervisió d'un agent de llibertat vigilada	n	cat-30-10477839-n
funcionari	1	El notari va donar fe pública de l'acte	n	cat-30-10363149-n
qüestor	1	El cuestor recaptava l'erari públic	n	cat-30-10497775-n
secretari_de_l'ajuntament	1	El secretari de lAjuntament de Barcelona va escriure un informe sobre l'alcalde	n	cat-30-10719036-n
uixer	1	L'uixer deixa passar els diputats	n	cat-30-10742111-n
president_de_la_mesa_electoral	1	En les pròximes eleccions seré president de la mesa electoral	n	cat-30-10525878-n
escrutador	1	L'escrutador revisa els vots	n	cat-30-10699099-n
regulador	2	És el regulador de l'activitat financera	n	cat-30-10517826-n
registrador	1	El registrador de la propietat	n	cat-30-10516874-n
jutge_procesal	1	En la sessió del Congrés es van clarificar les funcions del jutge processal	n	cat-30-10728523-n
ponente	1	El ponent va fer la relació del primer assumpte del dia	n	cat-30-10507565-n
visir	1	El visir Almansol	n	cat-30-10758445-n
jutge	1	El jutge va llegir la sentència	n	cat-30-10225219-n
Samsó	1	Samsó va tenir un mandat de vint anys	n	cat-30-11279648-n
cadi	2	El sobirà nomena el cadi	n	cat-30-10497135-n
pretor	1	El pretor administrava la justícia	n	cat-30-10463028-n
jutge_de_pau	2	És una qüestió de competència del jutge de pau	n	cat-30-10280945-n
jutge_de_pau	1	El jutge de pau de Sitges	n	cat-30-10228468-n
dux	1	El Palau Ducal de Venècia era la seu del dux de la república de Venècia	n	cat-30-10023264-n
President_del_Tribunal_Suprem	1	El Consell General del Poder Judicial nomena el president del Tribunal Suprem	n	cat-30-09916788-n
inquisidor	2	L'inquisidor Domènec de Guzmán	n	cat-30-10208432-n
gran_inquisidor	1	El gran inquisidor tenia jurisdicció sobre els tribunals locals dels virregnats	n	cat-30-10142537-n
diplomàtic	1	La declaració del diplomàtic va ser decisiva	n	cat-30-10013927-n
ambaixador	1	L'ambaixador d'Argentina a Espanya	n	cat-30-09787534-n
encarregat_de_negocis	1	L'encarregat de negocis de Sud-àfrica als Estats Units	n	cat-30-09909929-n
cònsol	1	El cònsol d'Alemanya a Barcelona	n	cat-30-09959797-n
ministre_plenipotenciari	1	Exerceix de ministre plenipotenciari del Perú	n	cat-30-10061043-n
alt_comissari	1	L'alt comissari d'Espanya al Marroc	n	cat-30-10174445-n
internunci	1	El Papa ha nomenat el nou internunci al Japó	n	cat-30-10212338-n
ministre_diplomàtic	1	El ministre diplomàtic va evitar el conflicte	n	cat-30-10320695-n
nunci_apostòlic	1	El nunci apostòlic a Espanya i Andorra	n	cat-30-10368113-n
persona_grata	1	Va ser declarat persona grata a Espanya	n	cat-30-10417843-n
persona_non_grata	1	Marroc qualifica de persona non grata al diplomàtic	n	cat-30-10417969-n
plenipotenciari	1	Va ser designat plenipotenciari a República Dominicana	n	cat-30-10441962-n
censor	1	El censor de la premsa escrita	n	cat-30-09903639-n
procurador	1	A través del procurador Roma percep diferents tipus d'impostos	n	cat-30-10479135-n
Ponç_Pilat	1	El procurador romà Ponç Pilat	n	cat-30-11235112-n
taxador	1	El taxador d'immobles	n	cat-30-10692883-n
recaptador_d'impostos	1	El municipi és el recaptador de l'impost immobiliari	n	cat-30-10693052-n
algutzir	2	El denunciat només ha d'abonar les despeses de l'Algutzir del tribunal	n	cat-30-09833111-n
oficial	1	Visita oficial	a	cat-30-01632537-a
oficial	6	Els privilegis oficials	a	cat-30-02991463-a
oficial	3	El Ministeri ha emès un certificat oficial	a	cat-30-01634736-a
oficial	4	L'església oficial xinesa	a	cat-30-01636363-a
prescrit	1	L'ordre prescrit per la llei	a	cat-30-01959918-a
presidencial	1	Les eleccions presidencials	a	cat-30-02984104-a
presidencial	2	El despatx presidencial	a	cat-30-00753504-a
nacional	4	El govern nacional	a	cat-30-01105840-a
federal	1	La llei federal	a	cat-30-02725829-a
legal	1	Els tipus d'interès legal	a	cat-30-01400562-a
judicial	1	Una decisió judicial	a	cat-30-01400961-a
jurídic	1	Un procediment jurídic	a	cat-30-01401105-a
legítim	2	Un govern legítim	a	cat-30-01401224-a
sancionat	1	Un acte sancionat pel Parlament	a	cat-30-01401413-a
sub_iudice	1	És una qüestió sub iudice	a	cat-30-01401734-a
jurisprudencial	1	La delimitació jurisprudencial del contracte	a	cat-30-02754096-a
vàlid	1	El contracte és vàlid	a	cat-30-02498708-a
jurídic	2	La traducció jurídica	a	cat-30-02754197-a
vinculant	1	És una norma vinculant	a	cat-30-02499036-a
lògic	2	És una conclusió lògica	a	cat-30-02499301-a
raonat	1	Un argument raonat	a	cat-30-02499511-a
validat	1	un mètode analític validat	a	cat-30-02499643-a
vàlid	2	El bitllet és vàlid encara	a	cat-30-00938659-a
injust	1	Les seves accions són injustes	a	cat-30-02035337-a
inacceptable	2	L'oposició assenyala que és una mesura inacceptable	a	cat-30-00018850-a
inadmissible	1	És una falta de respecte inadmissible	a	cat-30-00018584-a
censurable	2	Es un comportamiento censurable	a	cat-30-01321529-a
culpable	2	Culpable d'homicidi	a	cat-30-01320988-a
constitucional	2	La síndrome constitucional	a	cat-30-02702332-a
constitucional	1	La llibertat d'expressió com a dret constitucional	a	cat-30-00179925-a
inherent	1	Té un risc inherent	a	cat-30-01348528-a
intrínsec	1	Una propietat intrínseca de la matèria	a	cat-30-01348258-a
orgànic	4	L'estructura orgànica del Ministeri	a	cat-30-00901345-a
legislatiu	1	L'òrgan legislatiu	a	cat-30-02829565-a
legislatiu	2	La proposta legislativa	a	cat-30-02829422-a
polític	3	El discurs polític	a	cat-30-01814385-a
governamental	1	La política governamental	a	cat-30-01814711-a
polític	1	L'opinió política	a	cat-30-02857407-a
polític	2	La carrera política	a	cat-30-02857587-a
marital	1	La llicència marital	a	cat-30-02852920-a
corporatiu	1	El compte de correu corporatiu	a	cat-30-02984781-a
col·lectiu	3	Un col·lectiu cultural	a	cat-30-02112701-a
conjunt	2	Van emprendre una acció conjunta	a	cat-30-02111684-a
corporatiu	3	L'organisme corporatiu encarregat de produir i difondre productes audiovisuals	a	cat-30-01670669-a
organitzat	1	El crim organitzat transnacional	a	cat-30-01670221-a
professional	2	La formació professional	a	cat-30-01868724-a
pagat	2	Un actor pagat	a	cat-30-01869126-a
professional	2	La organitzación professinal d'autònoms	a	cat-30-02839695-a
professional	4	L'ètica professional	a	cat-30-01870100-a
professional	5	Necessitem un assessorament professional	a	cat-30-02839505-a
judicial	2	La carrera judicial	a	cat-30-02753205-a
judicial	3	El sistema judicial	a	cat-30-02752987-a
sagaç	3	Les paraules sagaços del jutge	a	cat-30-00650135-a
crític	2	Una lectura crítica dels fets	a	cat-30-00649586-a
parlamentari	1	La reforma parlamentària	a	cat-30-02774411-a
parlamentari	2	Un govern parlamentari	a	cat-30-00715830-a
democràtic	1	El govern democràtic	a	cat-30-00715140-a
parlamentari	3	La llei parlamentària	a	cat-30-00716056-a
organització	1	L'Organització de les Nacions Unides és una organització intergovernamental mundial	n	cat-30-08008335-n
règim_autoritari	1	El comunisme és una forma de règim autoritari	n	cat-30-08051384-n
estat_totalitari	1	Stalin va instaurar un nou Estat totalitari a Polònia	n	cat-30-08226127-n
govern_estatal	1	Florida és un govern estatal dels Estats Units	n	cat-30-08226018-n
estat	5	L'Estat espanyol	n	cat-30-08178547-n
soviet	1	El primer soviet van ser creat per Lev Trotski	n	cat-30-08053407-n
estat_del_benestar	1	L'estat del benestar comença a desenvolupar-se a partir de l'any 1945	n	cat-30-08178085-n
govern_titella	1	El primer govern titella de l'Europa moderna va ser la República Batava	n	cat-30-08178321-n
papat	1	El papat de Benedicto XVI	n	cat-30-08053260-n
palau	2	El palau va decidir el seu alliberament	n	cat-30-08053121-n
govern_militar	1	El govern militar argentí	n	cat-30-08053003-n
govern_local	1	L'ajuntament és la seu del govern local d'una ciutat	n	cat-30-08052874-n
òrgan_legislador	1	L'òrgan legislador català	n	cat-30-08163273-n
sistema_polític	1	El sistema polític de la Unió Europea	n	cat-30-08367880-n
autocràcia	2	Hi ha manifestacions en contra de l'autocràcia	n	cat-30-08361001-n
monarquia	1	La monarquia anglesa dels Tudor	n	cat-30-08363812-n
monarquia_parlamentària	1	La monarquia parlamentaria espanyola	n	cat-30-08364044-n
regne	5	El Regne Unit de la Gran Bretanya i Irlanda del Nord	n	cat-30-08405603-n
imperi	4	L'imperi romà	n	cat-30-08405723-n
totalitarisme	1	La mesura presa pel govern és una expressió de totalitarisme	n	cat-30-08440630-n
estat_policial	1	L'oposició denuncia l'estat policial	n	cat-30-08441039-n
tecnocràcia	1	És un prejudici cap a la política en benefici de la tecnocràcia econòmica	n	cat-30-08363106-n
república	3	La república italiana	n	cat-30-08362917-n
plutocràcia	1	Van convocar una vaga per protestar contra la plutocràcia	n	cat-30-08362775-n
oligarquia	1	La casta dirigent s'ha convertit en una oligarquia	n	cat-30-08362455-n
